0.0001256902,161.8621
0.0001141172,156.3356
0.0001031947,149.7589
8.850608e-05,141.7135
6.840057e-05,132.0378
5.163028e-05,124.3697
3.671362e-05,120.7683
2.781618e-05,107.6732
1.561939e-05,103.7157
1.051906e-05,89.32433
0.0001256877,161.4784
0.0001121743,155.4661
9.97918e-05,151.1657
8.781529e-05,142.829
7.2866e-05,133.4164
5.000788e-05,124.2169
3.718469e-05,113.8175
2.611231e-05,107.2186
1.691747e-05,98.56236
1.154612e-05,86.67121
